user,input_code,model_a,model_b,winner,is_strong,juiceOptions,juiceOtherReason
67160649a88bd704f98575e9,25_goto_0_81_81_sample_4_0645-0995,RAG-Gesture,HoloGest,model_a,False,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
67160649a88bd704f98575e9,27_yingqing_0_103_103_sample_3_0324-0629,ConvoFusion,HoloGest,model_b,True,"[""UnrealisticMotion""]",
67160649a88bd704f98575e9,28_tiffnay_0_2_2_sample_3_0328-0581,SemanticGesticulator,ConvoFusion,model_a,True,"[""AmountIntensityOfMotion"",""RecognisableGestures""]",
67160649a88bd704f98575e9,28_tiffnay_0_2_2_sample_3_0328-0581,RAG-Gesture,SemanticGesticulator,model_a,False,"[""MotionSmoothness""]",
67160649a88bd704f98575e9,28_tiffnay_0_81_81_sample_1_0302-0623,ConvoFusion,BEAT2,tie,,{},
67160649a88bd704f98575e9,30_katya_0_95_95_sample_5_0271-0618,ConvoFusion,RAG-Gesture,model_b,True,"[""UnrealisticMotion""]",
67160649a88bd704f98575e9,4_lawrence_0_65_65_sample_3_0322-0675,ConvoFusion,RAG-Gesture,model_a,False,"[""RecognisableGestures""]",
67160649a88bd704f98575e9,5_stewart_0_103_103_sample_5_0350-0625,ConvoFusion,SemanticGesticulator,tie,,{},
67160649a88bd704f98575e9,6_carla_0_65_65_sample_2_0352-0655,HoloGest,SemanticGesticulator,tie,,{},
67160649a88bd704f98575e9,9_miranda_0_65_65_sample_2_0272-0629,BEAT2,ConvoFusion,tie,,{},
672fd24711f758e7a04ac043,10_kieks_0_5_5_sample_2_0308-0630,BEAT2,Seamless,model_b,False,"[""MotionSmoothness""]",
672fd24711f758e7a04ac043,10_kieks_0_73_73_sample_2_0250-0590,ConvoFusion,HoloGest,tie,,{},
672fd24711f758e7a04ac043,11_nidal_0_111_111_sample_5_0345-0647,ConvoFusion,HoloGest,tie,,{},
672fd24711f758e7a04ac043,11_nidal_0_111_111_sample_5_0345-0647,Seamless,RAG-Gesture,model_a,False,"[""MotionSmoothness"",""RecognisableGestures""]",
672fd24711f758e7a04ac043,12_zhao_0_87_87_sample_1_0295-0634,RAG-Gesture,SemanticGesticulator,model_a,False,"[""MotionSmoothness""]",
672fd24711f758e7a04ac043,13_lu_0_81_81_sample_5_0302-0634,HoloGest,Seamless,model_a,True,"[""UnrealisticMotion"",""MotionSmoothness""]",
672fd24711f758e7a04ac043,15_carlos_0_1_1_sample_5_0328-0688,Seamless,HoloGest,model_b,False,"[""UnrealisticMotion""]",
672fd24711f758e7a04ac043,15_carlos_0_87_87_sample_4_0346-0654,SemanticGesticulator,Seamless,tie,,{},
672fd24711f758e7a04ac043,16_jorge_0_2_2_sample_2_1164-1505,Seamless,RAG-Gesture,model_a,True,"[""MotionSmoothness"",""UnrealisticMotion"",""RecognisableGestures""]",
672fd24711f758e7a04ac043,17_itoi_0_65_65_sample_5_0284-0612,Seamless,SemanticGesticulator,model_b,False,"[""MotionSmoothness"",""RecognisableGestures""]",
672fd24711f758e7a04ac043,18_daiki_0_65_65_sample_3_0219-0575,SemanticGesticulator,HoloGest,model_a,True,"[""MotionSmoothness"",""RecognisableGestures""]",
672fd24711f758e7a04ac043,21_ayana_0_103_103_sample_5_1967-2220,RAG-Gesture,Seamless,model_a,False,"[""UnrealisticMotion"",""AmountIntensityOfMotion""]",
672fd24711f758e7a04ac043,21_ayana_0_111_111_sample_2_1554-1864,Seamless,BEAT2,model_a,False,"[""MotionSmoothness"",""RecognisableGestures""]",
672fd24711f758e7a04ac043,21_ayana_0_65_65_sample_3_0362-0652,Seamless,BEAT2,model_a,False,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
672fd24711f758e7a04ac043,25_goto_0_81_81_sample_4_0645-0995,HoloGest,ConvoFusion,tie,,{},
672fd24711f758e7a04ac043,2_scott_0_1_1_sample_4_0224-0535,Seamless,SemanticGesticulator,model_b,False,"[""MotionSmoothness"",""RecognisableGestures""]",
672fd24711f758e7a04ac043,2_scott_0_3_3_sample_2_0359-0591,Seamless,RAG-Gesture,model_a,True,"[""MotionSmoothness"",""RecognisableGestures""]",
672fd24711f758e7a04ac043,2_scott_0_87_87_sample_4_0319-0635,Seamless,ConvoFusion,model_a,False,"[""MotionSmoothness""]",
672fd24711f758e7a04ac043,2_scott_0_8_8_sample_3_0308-0599,ConvoFusion,Seamless,model_b,False,"[""MotionSmoothness"",""RecognisableGestures""]",
672fd24711f758e7a04ac043,3_solomon_0_111_111_sample_4_0344-0704,Seamless,HoloGest,tie,,{},
672fd24711f758e7a04ac043,5_stewart_0_103_103_sample_5_0350-0625,HoloGest,ConvoFusion,model_a,True,"[""MotionSmoothness"",""RecognisableGestures""]",
672fd24711f758e7a04ac043,5_stewart_0_7_7_sample_3_0293-0571,Seamless,HoloGest,model_b,True,"[""UnrealisticMotion""]",
672fd24711f758e7a04ac043,6_carla_0_103_103_sample_1_0350-0696,ConvoFusion,Seamless,tie,,{},
672fd24711f758e7a04ac043,7_sophie_0_73_73_sample_3_0299-0578,Seamless,BEAT2,tie,,{},
672fd24711f758e7a04ac043,9_miranda_0_65_65_sample_2_0272-0629,HoloGest,ConvoFusion,tie,,{},
6741ce8667002c96f0362d34,11_nidal_0_3_3_sample_5_0254-0610,AMUSE,DiffuseStyleGesture,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion"",""RecognisableGestures""]",
6741ce8667002c96f0362d34,13_lu_0_81_81_sample_5_0302-0634,HoloGest,RAG-Gesture,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6741ce8667002c96f0362d34,13_lu_0_95_95_sample_5_0324-0566,DiffuseStyleGesture,SemanticGesticulator,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6741ce8667002c96f0362d34,17_itoi_0_73_73_sample_4_0251-0547,AMUSE,ConvoFusion,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6741ce8667002c96f0362d34,1_wayne_0_2_2_sample_5_0284-0619,BEAT2,DiffuseStyleGesture,model_a,True,"[""AmountIntensityOfMotion"",""MotionSmoothness""]",
6741ce8667002c96f0362d34,1_wayne_0_73_73_sample_4_0358-0696,BEAT2,HoloGest,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion"",""RecognisableGestures""]",
6741ce8667002c96f0362d34,1_wayne_0_81_81_sample_5_0324-0628,BEAT2,RAG-Gesture,model_b,True,"[""AmountIntensityOfMotion""]",
6741ce8667002c96f0362d34,20_li_0_65_65_sample_4_0351-0701,ConvoFusion,BEAT2,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion"",""RecognisableGestures""]",
6741ce8667002c96f0362d34,21_ayana_0_81_81_sample_1_0236-0585,RAG-Gesture,ConvoFusion,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6741ce8667002c96f0362d34,22_luqi_0_73_73_sample_4_0346-0670,AMUSE,BEAT2,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6741ce8667002c96f0362d34,23_hailing_0_111_111_sample_2_0340-0691,RAG-Gesture,SemanticGesticulator,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion"",""RecognisableGestures""]",
6741ce8667002c96f0362d34,23_hailing_0_95_95_sample_4_0354-0681,AMUSE,DiffuseStyleGesture,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion"",""RecognisableGestures""]",
6741ce8667002c96f0362d34,25_goto_0_111_111_sample_1_0326-0660,DiffuseStyleGesture,RAG-Gesture,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6741ce8667002c96f0362d34,25_goto_0_111_111_sample_1_0326-0660,RAG-Gesture,AMUSE,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion"",""RecognisableGestures""]",
6741ce8667002c96f0362d34,27_yingqing_0_103_103_sample_3_0324-0629,HoloGest,ConvoFusion,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6741ce8667002c96f0362d34,28_tiffnay_0_73_73_sample_2_0342-0701,BEAT2,ConvoFusion,model_b,True,"[""AmountIntensityOfMotion"",""MotionSmoothness""]",
6741ce8667002c96f0362d34,2_scott_0_7_7_sample_5_0315-0666,HoloGest,SemanticGesticulator,model_a,True,"[""MotionSmoothness"",""RecognisableGestures""]",
6741ce8667002c96f0362d34,30_katya_0_111_111_sample_1_0316-0655,ConvoFusion,DiffuseStyleGesture,model_a,True,"[""MotionSmoothness"",""RecognisableGestures"",""AmountIntensityOfMotion""]",
6741ce8667002c96f0362d34,3_solomon_0_5_5_sample_1_0299-0636,SemanticGesticulator,RAG-Gesture,model_a,True,"[""AmountIntensityOfMotion"",""MotionSmoothness""]",
6741ce8667002c96f0362d34,4_lawrence_0_65_65_sample_3_0322-0675,ConvoFusion,DiffuseStyleGesture,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion"",""RecognisableGestures""]",
6741ce8667002c96f0362d34,4_lawrence_0_81_81_sample_3_0348-0701,ConvoFusion,SemanticGesticulator,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6741ce8667002c96f0362d34,4_lawrence_0_87_87_sample_1_0349-0671,BEAT2,SemanticGesticulator,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
6741ce8667002c96f0362d34,4_lawrence_0_95_95_sample_1_0330-0649,AMUSE,SemanticGesticulator,model_b,True,"[""RecognisableGestures""]",
6741ce8667002c96f0362d34,5_stewart_0_8_8_sample_1_0283-0585,DiffuseStyleGesture,HoloGest,model_b,True,"[""MotionSmoothness""]",
6741ce8667002c96f0362d34,6_carla_0_65_65_sample_2_0352-0655,HoloGest,AMUSE,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
677e3435b16ff7572b1934d2,11_nidal_0_111_111_sample_5_0345-0647,RAG-Gesture,SemanticGesticulator,model_b,False,"[""RecognisableGestures"",""UnrealisticMotion""]",
677e3435b16ff7572b1934d2,12_zhao_0_81_81_sample_3_0293-0613,SemanticGesticulator,HoloGest,model_a,True,"[""MotionSmoothness""]",
677e3435b16ff7572b1934d2,12_zhao_0_87_87_sample_1_0295-0634,BEAT2,SemanticGesticulator,tie,,{},
677e3435b16ff7572b1934d2,16_jorge_0_2_2_sample_2_1164-1505,HoloGest,SemanticGesticulator,model_a,False,"[""AmountIntensityOfMotion"",""MotionSmoothness"",""UnrealisticMotion""]",
677e3435b16ff7572b1934d2,16_jorge_0_2_2_sample_2_1164-1505,SemanticGesticulator,RAG-Gesture,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion"",""RecognisableGestures""]",
677e3435b16ff7572b1934d2,17_itoi_0_103_103_sample_3_0329-0679,HoloGest,BEAT2,model_a,False,"[""AmountIntensityOfMotion"",""MotionSmoothness"",""RecognisableGestures""]",
677e3435b16ff7572b1934d2,17_itoi_0_65_65_sample_5_0284-0612,RAG-Gesture,HoloGest,model_a,True,"[""AmountIntensityOfMotion""]",
677e3435b16ff7572b1934d2,17_itoi_0_73_73_sample_4_0251-0547,RAG-Gesture,HoloGest,model_a,False,"[""AmountIntensityOfMotion"",""MotionSmoothness""]",
677e3435b16ff7572b1934d2,18_daiki_0_2_2_sample_1_0683-1017,RAG-Gesture,ConvoFusion,tie,,{},
677e3435b16ff7572b1934d2,18_daiki_0_65_65_sample_3_0219-0575,BEAT2,SemanticGesticulator,model_a,False,"[""AmountIntensityOfMotion"",""MotionSmoothness"",""RecognisableGestures""]",
677e3435b16ff7572b1934d2,1_wayne_0_3_3_sample_3_0264-0598,SemanticGesticulator,HoloGest,model_a,False,"[""AmountIntensityOfMotion"",""RecognisableGestures""]",
677e3435b16ff7572b1934d2,20_li_0_65_65_sample_4_0351-0701,BEAT2,ConvoFusion,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion"",""RecognisableGestures""]",
677e3435b16ff7572b1934d2,22_luqi_0_95_95_sample_5_0353-0692,ConvoFusion,HoloGest,tie,,{},
677e3435b16ff7572b1934d2,24_kexin_0_111_111_sample_5_0352-0696,ConvoFusion,RAG-Gesture,model_b,False,"[""MotionSmoothness"",""AmountIntensityOfMotion"",""RecognisableGestures""]",
677e3435b16ff7572b1934d2,25_goto_0_95_95_sample_2_0349-0706,BEAT2,ConvoFusion,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
677e3435b16ff7572b1934d2,28_tiffnay_0_81_81_sample_1_0302-0623,HoloGest,ConvoFusion,tie,,{},
677e3435b16ff7572b1934d2,2_scott_0_111_111_sample_4_0288-0582,BEAT2,RAG-Gesture,tie,,{},
677e3435b16ff7572b1934d2,2_scott_0_2_2_sample_1_0246-0572,RAG-Gesture,HoloGest,model_a,False,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
677e3435b16ff7572b1934d2,2_scott_0_3_3_sample_2_0359-0591,RAG-Gesture,ConvoFusion,model_a,False,"[""UnrealisticMotion"",""MotionSmoothness""]",
677e3435b16ff7572b1934d2,2_scott_0_87_87_sample_4_0319-0635,SemanticGesticulator,ConvoFusion,model_a,False,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
677e3435b16ff7572b1934d2,4_lawrence_0_87_87_sample_1_0349-0671,BEAT2,RAG-Gesture,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion"",""RecognisableGestures""]",
677e3435b16ff7572b1934d2,5_stewart_0_7_7_sample_3_0293-0571,BEAT2,HoloGest,model_a,False,"[""AmountIntensityOfMotion"",""MotionSmoothness""]",
677e3435b16ff7572b1934d2,6_carla_0_73_73_sample_4_0358-0686,HoloGest,ConvoFusion,model_b,True,"[""RecognisableGestures"",""AmountIntensityOfMotion"",""MotionSmoothness""]",
677e3435b16ff7572b1934d2,7_sophie_0_65_65_sample_2_0357-0705,SemanticGesticulator,RAG-Gesture,model_b,True,"[""RecognisableGestures""]",
677e3435b16ff7572b1934d2,7_sophie_0_65_65_sample_2_0357-0705,SemanticGesticulator,ConvoFusion,tie,,{},
68164650dd74ce8c307b9e7a,10_kieks_0_5_5_sample_2_0308-0630,BEAT2,HoloGest,model_b,False,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
68164650dd74ce8c307b9e7a,10_kieks_0_73_73_sample_2_0250-0590,RAG-Gesture,SemanticGesticulator,model_b,True,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,10_kieks_0_73_73_sample_2_0250-0590,SemanticGesticulator,BEAT2,model_a,False,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,11_nidal_0_81_81_sample_4_0347-0683,RAG-Gesture,SemanticGesticulator,model_a,False,"[""MotionSmoothness""]",
68164650dd74ce8c307b9e7a,15_carlos_0_1_1_sample_5_0328-0688,SemanticGesticulator,RAG-Gesture,model_b,False,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,16_jorge_0_103_103_sample_1_0351-0699,BEAT2,ConvoFusion,model_b,False,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,17_itoi_0_103_103_sample_3_0329-0679,ConvoFusion,SemanticGesticulator,model_a,False,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,17_itoi_0_73_73_sample_4_0251-0547,HoloGest,ConvoFusion,model_b,False,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,1_wayne_0_4_4_sample_1_0352-0692,RAG-Gesture,BEAT2,model_b,True,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,1_wayne_0_65_65_sample_3_0295-0543,ConvoFusion,BEAT2,model_b,True,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,1_wayne_0_6_6_sample_5_0344-0618,SemanticGesticulator,BEAT2,model_b,False,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,20_li_0_111_111_sample_1_0308-0647,RAG-Gesture,ConvoFusion,model_a,False,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,21_ayana_0_65_65_sample_3_0362-0652,BEAT2,RAG-Gesture,model_b,False,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,21_ayana_0_81_81_sample_1_0236-0585,RAG-Gesture,ConvoFusion,model_a,False,"[""RecognisableGestures"",""MotionSmoothness""]",
68164650dd74ce8c307b9e7a,22_luqi_0_103_103_sample_2_0339-0687,HoloGest,ConvoFusion,model_b,False,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,22_luqi_0_87_87_sample_2_0328-0681,HoloGest,RAG-Gesture,model_b,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
68164650dd74ce8c307b9e7a,24_kexin_0_103_103_sample_4_0347-0684,HoloGest,ConvoFusion,model_b,False,"[""MotionSmoothness""]",
68164650dd74ce8c307b9e7a,24_kexin_0_65_65_sample_4_0266-0626,RAG-Gesture,ConvoFusion,model_a,False,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
68164650dd74ce8c307b9e7a,27_yingqing_0_1_1_sample_3_0322-0620,HoloGest,BEAT2,model_b,True,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,27_yingqing_0_65_65_sample_5_0332-0690,BEAT2,ConvoFusion,model_b,True,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,28_tiffnay_0_2_2_sample_3_0328-0581,HoloGest,SemanticGesticulator,model_a,True,"[""MotionSmoothness"",""AmountIntensityOfMotion""]",
68164650dd74ce8c307b9e7a,28_tiffnay_0_81_81_sample_1_0302-0623,SemanticGesticulator,ConvoFusion,model_a,False,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,30_katya_0_87_87_sample_1_0320-0659,SemanticGesticulator,BEAT2,model_b,False,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,7_sophie_0_65_65_sample_2_0357-0705,HoloGest,SemanticGesticulator,model_b,False,"[""MotionSmoothness"",""RecognisableGestures""]",
68164650dd74ce8c307b9e7a,9_miranda_0_95_95_sample_5_0313-0664,HoloGest,RAG-Gesture,model_a,False,"[""MotionSmoothness"",""RecognisableGestures""]",
